ReceivedDate,NetOrderDollarPrice,SalesMarket,SalesOrg,OrderType,Status
2024-03-13,173.46,Latin America,MX,Trade Order,Delivered
2024-03-13,4068.48,Latin America,MX,Trade Order,Delivered
2024-03-13,15762.08,Latin America,MX,Trade Order,Delivered
2024-03-13,23541.12,Latin America,MX,Trade Order,Delivered
2024-03-13,19.64,Latin America,MX,Trade Order,Delivered
2024-03-13,1222.0,Latin America,MX,Trade Order,Delivered
2024-03-13,26.24,Latin America,MX,Trade Order,Delivered
2024-03-14,4331.6,Latin America,MX,Trade Order,Delivered
2024-03-14,1473.77,Latin America,MX,Trade Order,Delivered
2024-03-14,1473.77,Latin America,MX,Trade Order,Delivered
2024-03-14,25.33,Latin America,MX,Trade Order,Delivered
2024-03-14,25.33,Latin America,MX,Trade Order,Delivered
2024-03-14,25.17,Latin America,MX,Trade Order,Delivered
2024-03-14,178.88,Latin America,MX,Trade Order,Delivered
2024-03-14,347.26,Latin America,MX,Trade Order,Delivered
2024-03-14,751.92,Latin America,MX,Trade Order,Delivered
2024-03-14,1023.0,Latin America,MX,Trade Order,Delivered
2024-03-14,16.91,Latin America,MX,Trade Order,Delivered
2024-03-14,23076.96,Latin America,MX,Trade Order,Delivered
2024-03-14,1017.12,Latin America,MX,Trade Order,Delivered
2024-03-14,1801.21,Latin America,MX,Trade Order,Delivered
2024-03-14,1801.21,Latin America,MX,Trade Order,Delivered
2024-03-14,1801.21,Latin America,MX,Trade Order,Delivered
2024-03-14,459.68,Latin America,MX,Trade Order,Delivered
2024-03-14,19.76,Latin America,MX,Trade Order,Delivered
2024-03-14,974.4,Latin America,MX,Trade Order,Delivered
2024-03-14,1799.78,Latin America,MX,Trade Order,Delivered
2024-03-14,2699.67,Latin America,MX,Trade Order,Delivered
2024-03-14,1799.78,Latin America,MX,Trade Order,Delivered
2024-03-14,899.89,Latin America,MX,Trade Order,Delivered
2024-03-14,1799.78,Latin America,MX,Trade Order,Delivered
2024-03-14,899.89,Latin America,MX,Trade Order,Delivered
2024-03-14,762.2,Latin America,MX,Trade Order,Delivered
2024-03-14,1017.12,Latin America,MX,Trade Order,Delivered
2024-03-14,1040.76,Latin America,MX,Trade Order,Delivered
2024-03-15,328.0,Latin America,MX,Trade Order,Delivered
2024-03-15,2296.0,Latin America,MX,Trade Order,Delivered
2024-03-15,328.0,Latin America,MX,Trade Order,Delivered
2024-03-15,441.92,Latin America,MX,Trade Order,Delivered
2024-03-15,1357.36,Latin America,MX,Trade Order,Delivered
2024-03-15,2070.58,Latin America,MX,Trade Order,Delivered
2024-03-15,1035.29,Latin America,MX,Trade Order,Delivered
2024-03-15,3051.36,Latin America,MX,Trade Order,Delivered
2024-03-15,849.4,Latin America,MX,Trade Order,Delivered
2024-03-15,11.87,Latin America,MX,Trade Order,Delivered
2024-03-15,1207.76,Latin America,MX,Trade Order,Delivered
2024-03-15,3051.36,Latin America,MX,Trade Order,Delivered
2024-03-15,153.82,Latin America,MX,Trade Order,Delivered
2024-03-15,19406.4,Latin America,MX,Trade Order,Delivered
2024-03-15,209.08,Latin America,MX,Trade Order,Delivered
2024-03-15,25.33,Latin America,MX,Trade Order,Delivered
2024-03-15,249.6,Latin America,MX,Trade Order,Delivered
2024-03-18,24.94,Latin America,MX,Trade Order,Delivered
2024-03-19,95.68,Latin America,MX,Trade Order,Delivered
2024-03-19,16.91,Latin America,MX,Trade Order,Delivered
2024-03-19,193.44,Latin America,MX,Trade Order,Delivered
2024-03-19,1077.44,Latin America,MX,Trade Order,Delivered
2024-03-19,18.66,Latin America,MX,Trade Order,Delivered
2024-03-19,2912.0,Latin America,MX,Trade Order,Delivered
2024-03-19,132.08,Latin America,MX,Trade Order,Delivered
2024-03-19,468.0,Latin America,MX,Trade Order,Delivered
2024-03-19,21.5,Latin America,MX,Trade Order,Delivered
2024-03-19,5584.8,Latin America,MX,Trade Order,Delivered
2024-03-19,43.0,Latin America,MX,Trade Order,Delivered
2024-03-19,1222.0,Latin America,MX,Trade Order,Delivered
2024-03-19,640.12,Latin America,MX,Trade Order,Delivered
2024-03-19,974.4,Latin America,MX,Trade Order,Delivered
2024-03-19,10374.0,Latin America,MX,Trade Order,Delivered
2024-03-19,209.08,Latin America,MX,Trade Order,Delivered
2024-03-20,209.08,Latin America,MX,Trade Order,Delivered
2024-03-20,135.2,Latin America,MX,Trade Order,Delivered
2024-03-20,1668.0,Latin America,MX,Trade Order,Delivered
2024-03-20,130.52,Latin America,MX,Trade Order,Delivered
2024-03-20,1921.47,Latin America,MX,Trade Order,Delivered
2024-03-20,16.91,Latin America,MX,Trade Order,Delivered
2024-03-20,25.17,Latin America,MX,Trade Order,Delivered
2024-03-20,25.17,Latin America,MX,Trade Order,Delivered
2024-03-20,1035.29,Latin America,MX,Trade Order,Delivered
2024-03-20,175.76,Latin America,MX,Trade Order,Delivered
2024-03-20,234.0,Latin America,MX,Trade Order,Delivered
2024-03-20,328.0,Latin America,MX,Trade Order,Delivered
2024-03-20,124.8,Latin America,MX,Trade Order,Delivered
2024-03-20,1550.67,Latin America,MX,Trade Order,Delivered
2024-03-20,1550.67,Latin America,MX,Trade Order,Delivered
2024-03-20,1550.67,Latin America,MX,Trade Order,Delivered
2024-03-20,1550.67,Latin America,MX,Trade Order,Delivered
2024-03-20,1550.67,Latin America,MX,Trade Order,Delivered
2024-03-20,1550.67,Latin America,MX,Trade Order,Delivered
2024-03-20,3546.4,Latin America,MX,Trade Order,Delivered
2024-03-20,624.0,Latin America,MX,Trade Order,Delivered
2024-03-20,154.96,Latin America,MX,Trade Order,Delivered
2024-03-21,200.72,Latin America,MX,Trade Order,Delivered
2024-03-21,918.64,Latin America,MX,Trade Order,Delivered
2024-03-21,4555.2,Latin America,MX,Trade Order,Delivered
2024-03-21,166.8,Latin America,MX,Trade Order,Delivered
2024-03-21,209.08,Latin America,MX,Trade Order,Delivered
2024-03-21,2947.54,Latin America,MX,Trade Order,Delivered
2024-03-21,7917.84,Latin America,MX,Trade Order,Delivered
2024-03-21,37.3,Latin America,MX,Trade Order,Delivered
2024-03-21,25.17,Latin America,MX,Trade Order,Delivered
2024-03-21,154.96,Latin America,MX,Trade Order,Delivered
2024-03-21,16.91,Latin America,MX,Trade Order,Delivered
2024-03-21,1035.29,Latin America,MX,Trade Order,Delivered
2024-03-21,25.17,Latin America,MX,Trade Order,Delivered
2024-03-21,25.17,Latin America,MX,Trade Order,Delivered
2024-03-21,154.96,Latin America,MX,Trade Order,Delivered
2024-03-21,154.96,Latin America,MX,Trade Order,Delivered
2024-03-21,7494.92,Latin America,MX,Trade Order,Delivered
2024-03-21,1017.12,Latin America,MX,Trade Order,Delivered
2024-03-21,312.0,Latin America,MX,Trade Order,Delivered
2024-03-21,1418.56,Latin America,MX,Trade Order,Delivered
2024-03-21,1571.84,Latin America,MX,Trade Order,Delivered
2024-03-21,2837.12,Latin America,MX,Trade Order,Delivered
2024-03-21,791.12,Latin America,MX,Trade Order,Delivered
2024-03-21,889.2,Latin America,MX,Trade Order,Delivered
2024-03-21,217.36,Latin America,MX,Trade Order,Delivered
2024-03-21,5085.6,Latin America,MX,Trade Order,Delivered
2024-03-21,893.0,Latin America,MX,Trade Order,Delivered
2024-03-21,1407.39,Latin America,MX,Trade Order,Delivered
2024-03-21,209.08,Latin America,MX,Trade Order,Delivered
2024-03-21,882.32,Latin America,MX,Trade Order,Delivered
2024-03-21,709.28,Latin America,MX,Trade Order,Delivered
2024-03-21,89.72,Latin America,MX,Trade Order,Delivered
2024-03-21,184.08,Latin America,MX,Trade Order,Delivered
2024-03-21,328.0,Latin America,MX,Trade Order,Delivered
2024-03-21,2181.79,Latin America,MX,Trade Order,Delivered
2024-03-21,824.89,Latin America,MX,Trade Order,Delivered
2024-03-21,2174.04,Latin America,MX,Trade Order,Delivered
2024-03-21,5532.33,Latin America,MX,Trade Order,Delivered
2024-03-21,2945.28,Latin America,MX,Trade Order,Delivered
2024-03-21,127.92,Latin America,MX,Trade Order,Delivered
2024-03-22,19341.69,Latin America,MX,Trade Order,Delivered
2024-03-22,2249.52,Latin America,MX,Trade Order,Delivered
2024-03-22,974.52,Latin America,MX,Trade Order,Delivered
2024-03-22,974.52,Latin America,MX,Trade Order,Delivered
2024-03-22,1240.2,Latin America,MX,Trade Order,Delivered
2024-03-22,1366.96,Latin America,MX,Trade Order,Delivered
2024-03-22,974.52,Latin America,MX,Trade Order,Delivered
2024-03-22,563.68,Latin America,MX,Trade Order,Delivered
2024-03-22,974.52,Latin America,MX,Trade Order,Delivered
2024-03-22,974.52,Latin America,MX,Trade Order,Delivered
2024-03-22,974.52,Latin America,MX,Trade Order,Delivered
2024-03-22,1319.86,Latin America,MX,Trade Order,Delivered
2024-03-22,22.72,Latin America,MX,Trade Order,Delivered
2024-03-22,320.32,Latin America,MX,Trade Order,Delivered
2024-03-22,3741.72,Latin America,MX,Trade Order,Delivered
2024-03-22,2319.2,Latin America,MX,Trade Order,Delivered
2024-03-22,317.2,Latin America,MX,Trade Order,Delivered
2024-03-22,209.08,Latin America,MX,Trade Order,Delivered
2024-03-22,1202.65,Latin America,MX,Trade Order,Delivered
2024-03-22,5164.0,Latin America,MX,Trade Order,Delivered
2024-03-23,401.44,Latin America,MX,Trade Order,Delivered
2024-03-23,411.84,Latin America,MX,Trade Order,Delivered
2024-03-25,0.0,Latin America,MX,Trade Order,Delivered
2024-03-25,3517.72,Latin America,MX,Trade Order,Delivered
2024-03-25,507.52,Latin America,MX,Trade Order,Delivered
2024-03-25,19760.16,Latin America,MX,Trade Order,Delivered
2024-03-25,1767.2,Latin America,MX,Trade Order,Delivered
2024-03-25,445.12,Latin America,MX,Trade Order,Delivered
2024-03-25,474.8,Latin America,MX,Trade Order,Delivered
2024-03-25,695.76,Latin America,MX,Trade Order,Delivered
2024-03-25,3268.04,Latin America,MX,Trade Order,Delivered
2024-03-25,1314.28,Latin America,MX,Trade Order,Delivered
2024-03-25,12355.2,Latin America,MX,Trade Order,Delivered
2024-03-25,201.76,Latin America,MX,Trade Order,Delivered
2024-03-25,1159.6,Latin America,MX,Trade Order,Delivered
2024-03-25,507.52,Latin America,MX,Trade Order,Delivered
2024-03-25,1052.72,Latin America,MX,Trade Order,Delivered
2024-03-25,102.96,Latin America,MX,Trade Order,Delivered
2024-03-25,68.33,Latin America,MX,Trade Order,Delivered
2024-03-26,70.72,Latin America,MX,Trade Order,Delivered
2024-03-26,395.2,Latin America,MX,Trade Order,Delivered
2024-03-26,238.16,Latin America,MX,Trade Order,Delivered
2024-03-26,3120.0,Latin America,MX,Trade Order,Delivered
2024-03-26,37267.44,Latin America,MX,Trade Order,Delivered
2024-03-26,243.54,Latin America,MX,Trade Order,Delivered
2024-03-26,153.82,Latin America,MX,Trade Order,Delivered
2024-03-26,1035.29,Latin America,MX,Trade Order,Delivered
2024-03-26,756.08,Latin America,MX,Trade Order,Delivered
2024-03-26,209.04,Latin America,MX,Trade Order,Delivered
2024-03-26,3567.33,Latin America,MX,Trade Order,Delivered
2024-03-26,507.52,Latin America,MX,Trade Order,Delivered
2024-03-26,5097.99,Latin America,MX,Trade Order,Delivered
2024-03-26,301.6,Latin America,MX,Trade Order,Delivered
2024-03-27,153.82,Latin America,MX,Trade Order,Delivered
2024-03-27,1907.36,Latin America,MX,Trade Order,Delivered
2024-03-27,3005.6,Latin America,MX,Trade Order,Delivered
2024-03-27,18195.84,Latin America,MX,Trade Order,Delivered
2024-03-27,12190.0,Latin America,MX,Trade Order,Delivered
2024-03-27,1921.47,Latin America,MX,Trade Order,Delivered
2024-03-27,641.68,Latin America,MX,Trade Order,Delivered
2024-03-27,42289.2,Latin America,MX,Trade Order,Delivered
2024-03-27,188.24,Latin America,MX,Trade Order,Delivered
2024-03-27,3213.6,Latin America,MX,Trade Order,Delivered
2024-03-27,86008.58,Latin America,MX,Trade Order,Delivered
2024-03-27,559.04,Latin America,MX,Trade Order,Delivered
2024-03-28,861.4,Latin America,MX,Trade Order,Delivered
2024-03-28,2898.72,Latin America,MX,Trade Order,Delivered
2024-03-28,111.8,Latin America,MX,Trade Order,Delivered
2024-03-28,217.36,Latin America,MX,Trade Order,Delivered
2024-03-28,7083.32,Latin America,MX,Trade Order,Delivered
2024-03-29,25.17,Latin America,MX,Trade Order,Delivered
2024-03-29,25.17,Latin America,MX,Trade Order,Delivered
2024-03-29,25.17,Latin America,MX,Trade Order,Delivered
2024-03-29,25.17,Latin America,MX,Trade Order,Delivered
2024-03-29,18.66,Latin America,MX,Trade Order,Delivered
2024-03-29,25.17,Latin America,MX,Trade Order,Delivered
2024-03-29,15.81,Latin America,MX,Trade Order,Delivered
2024-03-29,2945.28,Latin America,MX,Trade Order,Delivered
2024-03-29,12051.2,Latin America,MX,Trade Order,Delivered
2024-03-29,78.0,Latin America,MX,Trade Order,Delivered
2024-04-01,1035.29,Latin America,MX,Trade Order,Delivered
2024-04-01,2128.88,Latin America,MX,Trade Order,Delivered
2024-04-01,1071.46,Latin America,MX,Trade Order,Delivered
2024-04-01,1035.29,Latin America,MX,Trade Order,Delivered
2024-04-01,227.76,Latin America,MX,Trade Order,Delivered
2024-04-01,209.08,Latin America,MX,Trade Order,Delivered
2024-04-01,73.16,Latin America,MX,Trade Order,Delivered
2024-04-01,4652.01,Latin America,MX,Trade Order,Acked
2024-04-01,4652.01,Latin America,MX,Trade Order,Acked
2024-04-01,4652.01,Latin America,MX,Trade Order,Acked
2024-04-01,4652.01,Latin America,MX,Trade Order,Acked
2024-04-01,200.72,Latin America,MX,Trade Order,Delivered
2024-04-01,259.9,Latin America,MX,Trade Order,Delivered
2024-04-01,489.2,Latin America,MX,Trade Order,Delivered
2024-04-01,166.8,Latin America,MX,Trade Order,Delivered
2024-04-01,1222.0,Latin America,MX,Trade Order,Delivered
2024-04-01,19.76,Latin America,MX,Trade Order,Delivered
2024-04-01,1623.44,Latin America,MX,Trade Order,Delivered
2024-04-01,490.88,Latin America,MX,Trade Order,Delivered
2024-04-02,899.99,Latin America,MX,Trade Order,Delivered
2024-04-02,93.25,Latin America,MX,Trade Order,Delivered
2024-04-02,1823.22,Latin America,MX,Trade Order,Delivered
2024-04-02,184.08,Latin America,MX,Trade Order,Delivered
2024-04-02,366.99,Latin America,MX,Trade Order,Delivered
2024-04-02,199.04,Latin America,MX,Trade Order,Delivered
2024-04-02,159.44,Latin America,MX,Trade Order,Delivered
2024-04-02,1624.72,Latin America,MX,Trade Order,Delivered
2024-04-02,460.14,Latin America,MX,Trade Order,Delivered
2024-04-02,2249.52,Latin America,MX,Trade Order,Delivered
2024-04-02,839.32,Latin America,MX,Trade Order,Delivered
2024-04-02,839.32,Latin America,MX,Trade Order,Delivered
2024-04-02,839.32,Latin America,MX,Trade Order,Delivered
2024-04-02,839.32,Latin America,MX,Trade Order,Delivered
2024-04-02,839.32,Latin America,MX,Trade Order,Delivered
2024-04-02,839.32,Latin America,MX,Trade Order,Delivered
2024-04-02,839.32,Latin America,MX,Trade Order,Delivered
2024-04-02,839.32,Latin America,MX,Trade Order,Delivered
2024-04-02,2378.72,Latin America,MX,Trade Order,Delivered
2024-04-02,839.32,Latin America,MX,Trade Order,Delivered
2024-04-02,839.32,Latin America,MX,Trade Order,Delivered
2024-04-02,839.32,Latin America,MX,Trade Order,Delivered
2024-04-02,839.32,Latin America,MX,Trade Order,Delivered
2024-04-02,25.9,Latin America,MX,Trade Order,Delivered
2024-04-02,199.04,Latin America,MX,Trade Order,Delivered
2024-04-02,230.07,Latin America,MX,Trade Order,Delivered
2024-04-02,115752.0,Latin America,MX,Trade Order,Delivered
2024-04-02,95004.0,Latin America,MX,Trade Order,Delivered
2024-04-02,2624.0,Latin America,MX,Trade Order,Delivered
2024-04-02,249.6,Latin America,MX,Trade Order,Delivered
2024-04-02,23509.84,Latin America,MX,Trade Order,Delivered
2024-04-02,2938.73,Latin America,MX,Trade Order,Delivered
2024-04-02,4652.01,Latin America,MX,Trade Order,Acked
2024-04-04,328.0,Latin America,MX,Trade Order,Delivered
2024-04-05,303.68,Latin America,MX,Trade Order,Delivered
2024-04-05,709.28,Latin America,MX,Trade Order,Delivered
2024-04-08,1624.72,Latin America,MX,Trade Order,Delivered
2024-04-08,974.52,Latin America,MX,Trade Order,Delivered
2024-04-08,1624.72,Latin America,MX,Trade Order,Delivered
2024-04-08,974.52,Latin America,MX,Trade Order,Delivered
2024-04-08,563.68,Latin America,MX,Trade Order,Delivered
2024-04-08,1624.72,Latin America,MX,Trade Order,Delivered
2024-04-08,1127.36,Latin America,MX,Trade Order,Delivered
2024-04-08,2249.52,Latin America,MX,Trade Order,Delivered
2024-04-08,1624.72,Latin America,MX,Trade Order,Delivered
2024-04-08,974.52,Latin America,MX,Trade Order,Delivered
2024-04-08,25.17,Latin America,MX,Trade Order,Delivered
2024-04-08,25.17,Latin America,MX,Trade Order,Delivered
2024-04-10,172.47,Latin America,MX,Trade Order,Delivered
2024-04-10,0.0,Latin America,MX,Trade Order,Delivered
2024-04-10,188.24,Latin America,MX,Trade Order,Delivered
2024-04-10,166.4,Latin America,MX,Trade Order,Delivered
2024-04-10,4802.72,Latin America,MX,Trade Order,Delivered
2024-04-10,4027.0,Latin America,MX,Trade Order,Delivered
2024-04-10,20.67,Latin America,MX,Trade Order,Delivered
2024-04-10,40.4,Latin America,MX,Trade Order,Delivered
2024-04-10,1035.29,Latin America,MX,Trade Order,Delivered
2024-04-10,1035.29,Latin America,MX,Trade Order,Delivered
2024-04-10,1669.4,Latin America,MX,Trade Order,Delivered
2024-04-10,567.72,Latin America,MX,Trade Order,Delivered
2024-04-10,1035.29,Latin America,MX,Trade Order,Delivered
2024-04-10,3971.28,Latin America,MX,Trade Order,Delivered
2024-04-10,1358.05,Latin America,MX,Trade Order,Delivered
2024-04-12,1646.4,Latin America,MX,Trade Order,Delivered
2024-04-12,927.68,Latin America,MX,Trade Order,Delivered
2024-04-12,468.0,Latin America,MX,Trade Order,Delivered
2024-04-12,999.44,Latin America,MX,Trade Order,Delivered
2024-04-15,149.76,Latin America,MX,Trade Order,Delivered
2024-04-16,6.78,Latin America,MX,Trade Order,Delivered
2024-04-16,0.0,Latin America,MX,Trade Order,Delivered
2024-04-16,16.91,Latin America,MX,Trade Order,Delivered
2024-04-16,357.3,Latin America,MX,Trade Order,Delivered
2024-04-16,383.96,Latin America,MX,Trade Order,Delivered
2024-04-16,825.76,Latin America,MX,Trade Order,Delivered
2024-04-16,1185.6,Latin America,MX,Trade Order,Delivered
2024-04-16,30.16,Latin America,MX,Trade Order,Delivered
2024-04-17,1449.36,Latin America,MX,Trade Order,Delivered
2024-04-17,73.16,Latin America,MX,Trade Order,Delivered
2024-04-17,45.76,Latin America,MX,Trade Order,Delivered
2024-04-17,0.0,Latin America,MX,Trade Order,Delivered
2024-04-17,0.0,Latin America,MX,Trade Order,Delivered
2024-04-17,775.84,Latin America,MX,Trade Order,Delivered
2024-04-17,775.84,Latin America,MX,Trade Order,Delivered
2024-04-17,775.84,Latin America,MX,Trade Order,Delivered
2024-04-17,1009.76,Latin America,MX,Trade Order,Delivered
2024-04-17,3572.0,Latin America,MX,Trade Order,Delivered
2024-04-17,27.05,Latin America,MX,Trade Order,Delivered
2024-04-17,70.72,Latin America,MX,Trade Order,Delivered
2024-04-17,111.8,Latin America,MX,Trade Order,Delivered
2024-04-17,154.96,Latin America,MX,Trade Order,Delivered
2024-04-17,59.28,Latin America,MX,Trade Order,Delivered
2024-04-17,154.96,Latin America,MX,Trade Order,Delivered
2024-04-17,25.17,Latin America,MX,Trade Order,Delivered
2024-04-17,154.96,Latin America,MX,Trade Order,Delivered
2024-04-17,50.34,Latin America,MX,Trade Order,Delivered
2024-04-17,709.28,Latin America,MX,Trade Order,Delivered
2024-04-17,1472.64,Latin America,MX,Trade Order,Delivered
2024-04-17,201.76,Latin America,MX,Trade Order,Delivered
2024-04-17,248.12,Latin America,MX,Trade Order,Delivered
2024-04-17,865.28,Latin America,MX,Trade Order,Delivered
2024-04-18,22.72,Latin America,MX,Trade Order,Delivered
2024-04-18,0.0,Latin America,MX,Trade Order,Delivered
2024-04-18,0.0,Latin America,MX,Trade Order,Delivered
